LLgeneID,EntrezGeneID
LL0000028662,564970
LL0000028663,564849
LL0000028664,393510
LL0000028665,559440
LL0000028666,394245
LL0000028667,552924
LL0000028668,555778
LL0000028669,100321338
LL0000028670,322493
LL0000028671,436916
LL0000028672,100330897
LL0000028673,100006415
LL0000028674,560602
LL0000028675,373140
LL0000028676,565510
LL0000028677,798023
LL0000028678,555724
LL0000028679,393853
LL0000028680,100038803
LL0000028681,563540
LL0000028682,393616
LL0000028683,436594
LL0000028684,402949
LL0000028685,327439
LL0000028686,
LL0000028687,497184
LL0000028688,403028
LL0000028689,563012
LL0000028690,798575
LL0000028691,394083
LL0000028692,100329340
LL0000028693,565599
LL0000028694,58148
LL0000028695,359838
LL0000028696,100004536
LL0000028697,555288
LL0000028698,559707
LL0000028699,550599
LL0000028700,777628
LL0000028701,368418
LL0000028702,447844
LL0000028703,402931
LL0000028704,664769
LL0000028705,323737
LL0000028706,494047
LL0000028707,323482
LL0000028708,445400
LL0000028709,393447
LL0000028710,100534928
LL0000028711,565603
LL0000028712,406347
LL0000028713,100331662
LL0000028714,100331662
LL0000028715,563675
LL0000028716,550555
LL0000028717,555352
LL0000028718,555929
LL0000028719,559645
LL0000028720,572019
LL0000028721,100332537
LL0000028722,100001581
LL0000028723,436832
LL0000028724,100001920
LL0000028725,492818
LL0000028726,541438
LL0000028727,559308
LL0000028728,504109
LL0000028729,492798
LL0000028730,406287
LL0000028731,406465
LL0000028732,393914
LL0000028733,561739
LL0000028734,550337
LL0000028735,566537
LL0000028736,100073328
LL0000028737,101884924
LL0000028738,449771
LL0000028739,100005797
LL0000028740,436921
LL0000028741,336741
LL0000028742,445254
LL0000028743,100004247
LL0000028744,795255
LL0000028745,562137
LL0000028746,321324
LL0000028747,393644
LL0000028749,101882215
LL0000028750,368686
LL0000028751,799782
LL0000040243,792986
LL0000040244,792986
LL0000028753,562762
LL0000028754,561758
LL0000028755,324303
LL0000028756,30094
LL0000028757,100002893
LL0000028758,541413
LL0000028759,557757
LL0000028760,796322
LL0000028761,399488
LL0000028762,58153
LL0000028763,325975
LL0000028764,564932
LL0000028765,566242
LL0000028766,334395
LL0000028767,100009631
LL0000028768,393221
LL0000028769,494042
LL0000028770,572234
LL0000028771,556206
LL0000028772,100333377
LL0000028773,503933
LL0000028774,324345
LL0000028775,393385
LL0000028776,568158
LL0000028777,558142
LL0000028778,791217
LL0000028779,558311
LL0000028780,100049157
LL0000028781,557721
LL0000028782,100329687
LL0000028783,393255
LL0000028784,100002406
LL0000028785,556282
LL0000028786,556497
LL0000028787,541497
LL0000028788,560024
LL0000028789,100073325
LL0000028790,101886448
LL0000028791,555258
LL0000028792,436697
LL0000028793,792763
LL0000028794,798983
LL0000028795,557642
LL0000028796,559346
LL0000028797,84703
LL0000028798,562351
LL0000028799,561787
LL0000028800,566075
LL0000028801,570716
LL0000028802,100333073
LL0000028803,568631
LL0000028804,561618
LL0000040175,559268
LL0000040245,100006379
LL0000028805,568872
LL0000028806,557494
LL0000028807,503533
LL0000028808,447807
LL0000028809,323832
LL0000028810,678609
LL0000028811,393654
LL0000028812,100007379
LL0000028813,492334
LL0000028814,393339
LL0000028815,405862
LL0000028816,100004287
LL0000028817,568338
LL0000028818,561445
LL0000028819,563356
LL0000028820,796312
LL0000028821,799259
LL0000028822,100005589
LL0000028823,100329285
LL0000028824,556156
LL0000028825,564815
LL0000028826,558960
LL0000028827,100150472
LL0000028828,100332592
LL0000028829,100150665
LL0000028830,565315
LL0000028831,555229
LL0000028832,567809
LL0000028833,798635
LL0000028834,100141332
LL0000028835,553256
LL0000028836,100334171
LL0000028837,326030
LL0000028838,692318
LL0000028839,492490
LL0000028840,568985
LL0000028841,565776
LL0000028842,368923
LL0000028843,561024
LL0000028844,80787
LL0000028845,664719
LL0000028846,664770
LL0000028847,494450
LL0000028848,556480
LL0000028849,569098
LL0000028850,562050
LL0000028851,567544
LL0000028852,494490
LL0000028853,559627
LL0000028854,406380
LL0000028855,567420
LL0000028856,559395
LL0000028857,100151597
LL0000028858,566270
LL0000028859,556696
LL0000028860,494041
LL0000028861,492363
LL0000028862,100003376
LL0000028863,796100
LL0000028864,797250
LL0000028865,57957
LL0000028866,492472
LL0000028867,641560
LL0000028868,100007704
LL0000028869,100007990
LL0000028870,567117
LL0000028871,553489
LL0000028872,797199
LL0000028873,569480
LL0000028874,567212
LL0000028875,560561
LL0000028876,568512
LL0000028877,557499
LL0000028878,560601
LL0000028879,795135
LL0000028880,795135
LL0000028881,562904
LL0000028882,568258
LL0000028883,568314
LL0000028884,327272
LL0000028885,100329719
LL0000028886,565213
LL0000028887,792983
LL0000028888,556638
LL0000028889,554532
LL0000028890,494043
LL0000028891,571064
LL0000028892,562772
LL0000028893,326845
LL0000028894,100332946
LL0000028895,405853
LL0000028896,100190901
LL0000028897,100190900
LL0000028898,791184
LL0000028899,100038802
LL0000028900,792084
LL0000028901,569735
LL0000028902,570448
LL0000028903,567865
LL0000028904,556735
LL0000028905,101883455
LL0000028906,101882450
LL0000028907,100320914
LL0000028908,368358
LL0000028909,556123
LL0000028910,561685
LL0000028911,80353
LL0000028912,80354
LL0000028913,558743
LL0000028914,794165
LL0000028915,100334261
LL0000028916,100007758
LL0000028917,558123
LL0000028918,
LL0000028919,100331252
LL0000028920,324096
LL0000028921,568838
LL0000028922,562769
LL0000028923,572011
LL0000028924,393146
LL0000028925,406642
LL0000028926,492495
LL0000028927,100001845
LL0000028928,100538153
LL0000028929,393383
LL0000028930,30628
LL0000028931,30639
LL0000028932,58092
LL0000028933,326283
LL0000028934,559111
LL0000028935,30641
LL0000028936,116992
LL0000028937,564395
LL0000028938,326282
LL0000028939,445564
LL0000028940,777731
LL0000028941,556132
LL0000028942,559803
LL0000028943,334032
LL0000028944,100535713
LL0000028945,353295
LL0000028946,282615
LL0000028947,557875
LL0000028948,563175
LL0000028949,560412
LL0000028950,799716
LL0000028951,30731
LL0000028952,403020
LL0000028953,553471
LL0000028954,567476
LL0000028955,323115
LL0000028956,564317
LL0000028957,564652
LL0000028958,562140
LL0000028959,322248
LL0000028960,559665
LL0000028961,403060
LL0000028962,797354
LL0000028963,321452
LL0000028964,324475
LL0000028965,192332
LL0000028966,566749
LL0000028967,797304
LL0000028968,497282
LL0000028969,100333736
LL0000028970,558696
LL0000028971,407723
LL0000028972,
LL0000028973,100000862
LL0000028974,558578
LL0000028975,393717
LL0000028976,569810
LL0000028977,553261
LL0000028978,100334020
LL0000028979,565575
LL0000028980,567424
LL0000028981,562557
LL0000028982,799079
LL0000028983,797202
LL0000028984,541401
LL0000028985,100190889
LL0000028986,402894
LL0000028987,556945
LL0000028988,101886416
LL0000028989,565058
LL0000028990,100330558
LL0000028991,387006
LL0000028992,100332503
LL0000028993,100093704
LL0000028994,554139
LL0000028995,103910385
LL0000028996,30432
LL0000028997,572679
LL0000028998,30225
LL0000028999,100529120
LL0000029000,266988
LL0000029001,387290
LL0000029002,556700
LL0000029003,567548
LL0000029004,797914
LL0000029005,568381
LL0000029006,793294
LL0000029007,567592
LL0000029008,541525
LL0000029009,564392
LL0000029010,431732
LL0000029011,80872
LL0000029012,572522
LL0000029013,553408
LL0000029014,100333230
LL0000029015,664685
LL0000029016,399690
LL0000029017,503743
LL0000029018,393168
LL0000029019,570074
LL0000029020,570901
LL0000029021,321695
LL0000029022,563633
LL0000029023,57924
LL0000029024,321245
LL0000029025,569027
LL0000029026,541423
LL0000029027,568616
LL0000029028,569507
LL0000029029,767654
LL0000029030,447875
LL0000029031,321552
LL0000040246,100124599
LL0000029033,100001337
LL0000029034,30273
LL0000029035,792194
LL0000029036,494038
LL0000029037,567724
LL0000029038,393159
LL0000029039,641321
LL0000029040,30712
LL0000029041,30711
LL0000029042,553460
LL0000029043,751727
LL0000029044,565384
LL0000029045,393233
LL0000029046,393224
LL0000029047,566292
LL0000029048,394090
LL0000029049,561241
LL0000029050,492409
LL0000029051,567959
LL0000029052,796993
LL0000029053,393944
LL0000029054,550229
LL0000029055,553679
LL0000029056,324404
LL0000029057,100001751
LL0000029058,492771
LL0000029059,793873
LL0000029060,406319
LL0000029061,561751
LL0000029062,101882811
LL0000029063,569963
LL0000029064,436661
LL0000029065,393806
LL0000029066,799690
LL0000029067,550385
LL0000029068,436976
LL0000029069,569999
LL0000029070,393292
LL0000029071,325757
LL0000029072,445398
LL0000029073,324121
LL0000029074,492511
LL0000029075,402966
LL0000029076,402896
LL0000029077,192330
LL0000029078,192331
LL0000029079,550244
LL0000029080,415171
LL0000029081,327011
LL0000029082,393979
LL0000029083,445404
LL0000029084,447922
LL0000029085,100332905
LL0000029086,431722
LL0000029087,100331323
LL0000029088,100330925
LL0000029089,569320
LL0000029090,393282
LL0000029091,321114
LL0000029092,324743
LL0000029093,321852
LL0000029094,403027
LL0000029095,569469
LL0000029096,492678
LL0000029097,394098
LL0000029098,503733
LL0000029099,555970
LL0000029100,393352
LL0000029101,402964
LL0000029102,568263
LL0000029103,562372
LL0000029104,548603
LL0000029105,100170806
LL0000029106,568980
LL0000029107,337386
LL0000029108,619253
LL0000029109,568737
LL0000029110,794759
LL0000029111,555580
LL0000029112,561624
LL0000029113,619249
LL0000029114,793657
LL0000029115,566205
LL0000029116,393512
LL0000029117,565513
LL0000029118,563511
LL0000029119,550496
LL0000029120,100001421
LL0000029121,323203
LL0000029122,406797
LL0000029123,567182
LL0000029124,431776
LL0000029125,555448
LL0000029126,799225
LL0000029127,368424
LL0000029128,558917
LL0000029129,564424
LL0000029130,564868
LL0000029131,573683
LL0000029132,100006088
LL0000029133,445073
LL0000029134,100007521
LL0000029135,562062
LL0000029136,335409
LL0000029137,406596
LL0000029138,797891
LL0000040247,768142
LL0000029140,559639
LL0000029141,558703
LL0000029142,322950
LL0000029143,556903
LL0000029144,100003691
LL0000029145,30553
LL0000029146,335799
LL0000029147,504078
LL0000029148,794006
LL0000029149,797906
LL0000029150,100332515
LL0000029151,558933
LL0000029152,336052
LL0000029153,100002756
LL0000029154,571008
LL0000029155,563408
LL0000029156,541478
LL0000029157,100330371
LL0000029158,556262
LL0000029159,570613
LL0000029160,497306
LL0000029161,406511
LL0000029162,799153
LL0000029163,556286
LL0000029164,561670
LL0000029165,100000500
LL0000029166,550261
LL0000029167,564783
LL0000029168,557389
LL0000029169,751688
LL0000029170,558832
LL0000029171,100000079
LL0000029172,100007591
LL0000029173,
LL0000029174,101882405
LL0000029175,100321117
LL0000029176,563244
LL0000029177,799521
LL0000029178,140616
LL0000029179,30602
LL0000029180,30603
LL0000029181,562381
LL0000029182,555983
LL0000029183,557661
LL0000029184,30544
LL0000029185,797246
LL0000029186,30038
LL0000029187,64812
LL0000029188,436756
LL0000029189,562710
LL0000029190,378723
LL0000029191,30543
LL0000029192,406246
LL0000029193,103909645
LL0000029194,30529
LL0000029195,116990
LL0000029196,336346
LL0000029197,393875
LL0000029198,567413
LL0000029199,567154
LL0000029200,394203
LL0000029201,102216265
LL0000029202,386704
LL0000029203,60641
LL0000029204,60642
LL0000029205,324109
LL0000029206,796843
LL0000029207,110437860
LL0000029208,555649
LL0000029209,556835
LL0000029210,558652
LL0000029211,322961
LL0000029212,387291
LL0000029213,799504
LL0000029214,353154
LL0000029215,324261
LL0000029216,402928
LL0000029217,405789
LL0000029218,321264
LL0000029219,324931
LL0000029220,405896
LL0000029221,564082
LL0000029222,100334363
LL0000029223,791588
LL0000029224,100536264
LL0000029225,564953
LL0000029226,768178
LL0000029227,431757
LL0000029228,394100
LL0000029229,571789
LL0000029230,100333761
LL0000029231,558833
LL0000029232,791203
LL0000029233,321357
LL0000029234,567331
LL0000029235,100534809
LL0000029236,100005765
LL0000029237,751741
LL0000029238,405851
LL0000029239,101885834
LL0000029240,568426
LL0000029241,799739
LL0000029242,497395
LL0000029243,568830
LL0000029244,567862
LL0000029245,100330730
LL0000029246,100003387
LL0000029247,445563
LL0000029248,101884205
LL0000029249,767648
LL0000029250,550512
LL0000029251,393384
LL0000029252,793830
LL0000029253,338101
LL0000029254,554147
LL0000029255,100144563
LL0000029256,606666
LL0000029257,541342
LL0000029258,405884
LL0000029259,100003543
LL0000029260,568360
LL0000029261,100005885
LL0000029262,562343
LL0000029263,561775
LL0000029264,555467
LL0000029265,553375
LL0000029266,570504
LL0000029267,563174
LL0000029268,503940
LL0000029269,793551
LL0000029270,406704
LL0000029271,794740
LL0000029272,100331840
LL0000029273,100150090
LL0000029274,100034387
LL0000029275,751704
LL0000029276,30117
LL0000029277,103910445
LL0000029278,447882
LL0000029279,494093
LL0000029280,100535045
LL0000029281,792822
LL0000029282,550562
LL0000029283,565497
LL0000029284,100537783
LL0000029285,101882741
LL0000029286,100537980
LL0000029287,100538065
LL0000029288,100331208
LL0000029289,406426
LL0000029290,797346
LL0000029291,562009
LL0000029292,557962
LL0000029293,100330069
LL0000029294,492470
LL0000029295,799873
LL0000029296,568117
LL0000029297,568387
LL0000029298,402982
LL0000029299,110440200
LL0000029300,100320541
LL0000029301,562002
LL0000029302,58027
LL0000029303,58029
LL0000029304,30201
LL0000029305,30202
LL0000029306,100005514
LL0000029307,541318
LL0000029308,558170
LL0000029309,447888
LL0000029310,432385
LL0000029311,100537632
LL0000029312,325540
LL0000029313,548609
LL0000029314,554136
LL0000029315,795445
LL0000029316,406513
LL0000029317,558432
LL0000029318,793290
LL0000029319,568925
LL0000029320,386702
LL0000029321,100006310
LL0000029322,101886162
LL0000029323,798229
LL0000029324,335098
LL0000029325,114437
LL0000029326,100005036
LL0000029327,100005939
LL0000029328,407615
LL0000029329,393498
LL0000029330,334190
LL0000029331,796171
LL0000029332,100005459
LL0000029333,557906
LL0000029334,445080
LL0000029335,553383
LL0000029336,58040
LL0000029337,553451
LL0000029338,558044
LL0000029339,100148730
LL0000029340,569585
LL0000029341,553981
LL0000029342,553646
LL0000029343,557286
LL0000029344,445168
LL0000029345,541337
LL0000029346,678546
LL0000029347,337191
LL0000029348,101882535
LL0000029349,799528
LL0000029350,550580
LL0000029351,406452
LL0000029352,415137
LL0000029354,100320270
LL0000029355,325084
LL0000029356,563456
LL0000029357,565863
LL0000029358,767715
LL0000029359,550398
LL0000029360,550388
LL0000029361,560717
LL0000029362,793274
LL0000029363,100037309
LL0000029364,445219
LL0000029365,553315
LL0000029366,30431
LL0000029367,393604
LL0000029368,406321
LL0000029369,570262
LL0000029370,555788
LL0000029371,556198
LL0000029372,561567
LL0000029373,570867
LL0000029374,393344
LL0000029375,449670
LL0000029376,394009
LL0000029377,100192213
LL0000029378,619260
LL0000029379,406652
LL0000029380,393963
LL0000029381,446119
LL0000029382,327335
LL0000029383,394071
LL0000029384,323679
LL0000029385,791187
LL0000029386,100333293
LL0000029387,566605
LL0000029388,569063
LL0000029389,436845
LL0000029390,541513
LL0000029391,100332730
LL0000029392,751717
LL0000029393,406751
LL0000029394,553531
